GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
0021500252,1610612745,Rockets,HOU,Houston,265:00,0.489,0.379,0.079,0.288,0.615,0.218,0.222,0.314
0021500253,1610612747,Lakers,LAL,Los Angeles,240:00,0.439,0.222,0.114,0.238,0.464,0.446,0.151,0.231
0021500253,1610612754,Pacers,IND,Indiana,240:00,0.464,0.446,0.151,0.173,0.439,0.222,0.114,0.302
0021500254,1610612745,Rockets,HOU,Houston,240:00,0.46,0.318,0.159,0.286,0.576,0.435,0.121,0.38
0021500254,1610612765,Pistons,DET,Detroit,240:00,0.576,0.435,0.121,0.28,0.46,0.318,0.159,0.375
0021500255,1610612748,Heat,MIA,Miami,240:00,0.513,0.32,0.203,0.262,0.525,0.313,0.168,0.341
0021500255,1610612738,Celtics,BOS,Boston,240:00,0.525,0.313,0.168,0.273,0.513,0.32,0.203,0.286
0021500256,1610612760,Thunder,OKC,Oklahoma City,240:00,0.435,0.237,0.127,0.224,0.489,0.222,0.142,0.288
0021500256,1610612737,Hawks,ATL,Atlanta,240:00,0.489,0.222,0.142,0.269,0.435,0.237,0.127,0.31
0021500257,1610612759,Spurs,SAS,San Antonio,240:00,0.422,0.2,0.095,0.218,0.465,0.233,0.117,0.302
0021500257,1610612741,Bulls,CHI,Chicago,240:00,0.465,0.233,0.117,0.226,0.422,0.2,0.095,0.255
0021500258,1610612749,Bucks,MIL,Milwaukee,240:00,0.494,0.286,0.142,0.178,0.413,0.213,0.25,0.354
0021500258,1610612743,Nuggets,DEN,Denver,240:00,0.413,0.213,0.25,0.208,0.494,0.286,0.142,0.244
0021500259,1610612762,Jazz,UTA,Utah,240:00,0.483,0.247,0.092,0.192,0.573,0.183,0.167,0.372
0021500259,1610612744,Warriors,GSW,Golden State,240:00,0.573,0.183,0.167,0.326,0.483,0.247,0.092,0.404
0021500260,1610612758,Kings,SAC,Sacramento,240:00,0.513,0.557,0.127,0.188,0.482,0.262,0.159,0.224
0021500260,1610612742,Mavericks,DAL,Dallas,240:00,0.482,0.262,0.159,0.184,0.513,0.557,0.127,0.271
0021500261,1610612757,Trail Blazers,POR,Portland,240:00,0.408,0.31,0.196,0.228,0.435,0.659,0.116,0.313
0021500261,1610612746,Clippers,LAC,LA,240:00,0.435,0.659,0.116,0.281,0.408,0.31,0.196,0.316
0021500262,1610612764,Wizards,WAS,Washington,240:00,0.512,0.193,0.129,0.043,0.392,0.277,0.186,0.321
0021500262,1610612739,Cavaliers,CLE,Cleveland,240:00,0.392,0.277,0.186,0.179,0.512,0.193,0.129,0.128
0021500263,1610612755,76ers,PHI,Philadelphia,240:00,0.557,0.291,0.168,0.204,0.416,0.27,0.121,0.316
0021500263,1610612747,Lakers,LAL,Los Angeles,240:00,0.416,0.27,0.121,0.211,0.557,0.291,0.168,0.286
0021500264,1610612756,Suns,PHX,Phoenix,240:00,0.507,0.293,0.165,0.089,0.512,0.143,0.161,0.217
0021500264,1610612751,Nets,BKN,Brooklyn,240:00,0.512,0.143,0.161,0.13,0.507,0.293,0.165,0.133
0021500265,1610612753,Magic,ORL,Orlando,240:00,0.471,0.233,0.134,0.216,0.403,0.494,0.155,0.308
0021500265,1610612750,Timberwolves,MIN,Minnesota,240:00,0.403,0.494,0.155,0.231,0.471,0.233,0.134,0.294
0021500266,1610612740,Pelicans,NOP,New Orleans,240:00,0.488,0.407,0.085,0.176,0.489,0.289,0.064,0.319
0021500266,1610612763,Grizzlies,MEM,Memphis,240:00,0.489,0.289,0.064,0.277,0.488,0.407,0.085,0.235
0021500267,1610612757,Trail Blazers,POR,Portland,265:00,0.485,0.17,0.145,0.213,0.505,0.255,0.115,0.264
0021500267,1610612742,Mavericks,DAL,Dallas,265:00,0.505,0.255,0.115,0.226,0.485,0.17,0.145,0.328
0021500268,1610612744,Warriors,GSW,Golden State,240:00,0.614,0.125,0.204,0.25,0.42,0.319,0.078,0.266
0021500268,1610612766,Hornets,CHA,Charlotte,240:00,0.42,0.319,0.078,0.203,0.614,0.125,0.204,0.295
0021500269,1610612764,Wizards,WAS,Washington,240:00,0.513,0.392,0.214,0.182,0.469,0.208,0.161,0.309
0021500269,1610612747,Lakers,LAL,Los Angeles,240:00,0.469,0.208,0.161,0.291,0.513,0.392,0.214,0.25
0021500270,1610612756,Suns,PHX,Phoenix,265:00,0.557,0.155,0.146,0.196,0.575,0.506,0.176,0.42
0021500270,1610612765,Pistons,DET,Detroit,265:00,0.575,0.506,0.176,0.26,0.557,0.155,0.146,0.255
0021500271,1610612755,76ers,PHI,Philadelphia,240:00,0.424,0.279,0.135,0.121,0.455,0.25,0.182,0.255
0021500271,1610612752,Knicks,NYK,New York,240:00,0.455,0.25,0.182,0.157,0.424,0.279,0.135,0.138
0021500272,1610612761,Raptors,TOR,Toronto,240:00,0.494,0.304,0.137,0.17,0.411,0.178,0.125,0.271
0021500272,1610612737,Hawks,ATL,Atlanta,240:00,0.411,0.178,0.125,0.22,0.494,0.304,0.137,0.277
0021500273,1610612743,Nuggets,DEN,Denver,240:00,0.414,0.237,0.072,0.21,0.438,0.303,0.14,0.357
0021500273,1610612741,Bulls,CHI,Chicago,240:00,0.438,0.303,0.14,0.268,0.414,0.237,0.072,0.226
0021500274,1610612740,Pelicans,NOP,New Orleans,240:00,0.449,0.284,0.217,0.296,0.46,0.448,0.095,0.241
0021500274,1610612745,Rockets,HOU,Houston,240:00,0.46,0.448,0.095,0.155,0.449,0.284,0.217,0.352
0021500275,1610612759,Spurs,SAS,San Antonio,240:00,0.45,0.222,0.111,0.196,0.353,0.231,0.175,0.185
0021500275,1610612749,Bucks,MIL,Milwaukee,240:00,0.353,0.231,0.175,0.111,0.45,0.222,0.111,0.268
0021500276,1610612746,Clippers,LAC,LA,240:00,0.418,0.494,0.148,0.179,0.467,0.513,0.151,0.222
0021500276,1610612754,Pacers,IND,Indiana,240:00,0.467,0.513,0.151,0.2,0.418,0.494,0.148,0.268
0021500277,1610612760,Thunder,OKC,Oklahoma City,240:00,0.468,0.304,0.166,0.196,0.512,0.296,0.095,0.2
0021500277,1610612748,Heat,MIA,Miami,240:00,0.512,0.296,0.095,0.133,0.468,0.304,0.166,0.304
0021500278,1610612761,Raptors,TOR,Toronto,240:00,0.467,0.239,0.051,0.167,0.543,0.222,0.117,0.209
0021500278,1610612743,Nuggets,DEN,Denver,240:00,0.543,0.222,0.117,0.14,0.467,0.239,0.051,0.259
0021500279,1610612762,Jazz,UTA,Utah,240:00,0.528,0.333,0.213,0.116,0.494,0.169,0.113,0.286
0021500279,1610612753,Magic,ORL,Orlando,240:00,0.494,0.169,0.113,0.184,0.528,0.333,0.213,0.233
0021500280,1610612759,Spurs,SAS,San Antonio,240:00,0.563,0.225,0.161,0.238,0.388,0.313,0.118,0.24
0021500280,1610612763,Grizzlies,MEM,Memphis,240:00,0.388,0.313,0.118,0.18,0.563,0.225,0.161,0.262
0021500281,1610612757,Trail Blazers,POR,Portland,240:00,0.624,0.235,0.169,0.349,0.506,0.273,0.126,0.314
0021500281,1610612754,Pacers,IND,Indiana,240:00,0.506,0.273,0.126,0.294,0.624,0.235,0.169,0.372
0021500282,1610612758,Kings,SAC,Sacramento,240:00,0.422,0.532,0.181,0.173,0.56,0.286,0.153,0.17
0021500282,1610612738,Celtics,BOS,Boston,240:00,0.56,0.286,0.153,0.128,0.422,0.532,0.181,0.269
0021500283,1610612752,Knicks,NYK,New York,240:00,0.517,0.241,0.128,0.163,0.445,0.165,0.133,0.259
0021500283,1610612751,Nets,BKN,Brooklyn,240:00,0.445,0.165,0.133,0.241,0.517,0.241,0.128,0.224
0021500284,1610612764,Wizards,WAS,Washington,240:00,0.549,0.305,0.228,0.333,0.571,0.19,0.21,0.318
0021500284,1610612756,Suns,PHX,Phoenix,240:00,0.571,0.19,0.21,0.273,0.549,0.305,0.228,0.422
0021500285,1610612749,Bucks,MIL,Milwaukee,240:00,0.471,0.161,0.151,0.184,0.457,0.476,0.099,0.218
0021500285,1610612765,Pistons,DET,Detroit,240:00,0.457,0.476,0.099,0.145,0.471,0.161,0.151,0.204
0021500286,1610612747,Lakers,LAL,Los Angeles,240:00,0.448,0.151,0.173,0.278,0.568,0.27,0.187,0.256
0021500286,1610612737,Hawks,ATL,Atlanta,240:00,0.568,0.27,0.187,0.231,0.448,0.151,0.173,0.333
0021500287,1610612745,Rockets,HOU,Houston,240:00,0.536,0.214,0.19,0.3,0.506,0.247,0.186,0.313
0021500287,1610612742,Mavericks,DAL,Dallas,240:00,0.506,0.247,0.186,0.229,0.536,0.214,0.19,0.34
0021500288,1610612740,Pelicans,NOP,New Orleans,265:00,0.547,0.365,0.146,0.239,0.494,0.27,0.138,0.283
0021500288,1610612739,Cavaliers,CLE,Cleveland,265:00,0.494,0.27,0.138,0.226,0.547,0.365,0.146,0.304
0021500289,1610612755,76ers,PHI,Philadelphia,240:00,0.601,0.351,0.203,0.167,0.525,0.469,0.167,0.321
0021500289,1610612743,Nuggets,DEN,Denver,240:00,0.525,0.469,0.167,0.245,0.601,0.351,0.203,0.19
0021500290,1610612761,Raptors,TOR,Toronto,240:00,0.484,0.286,0.062,0.2,0.589,0.493,0.129,0.268
0021500290,1610612744,Warriors,GSW,Golden State,240:00,0.589,0.493,0.129,0.195,0.484,0.286,0.062,0.327
0021500291,1610612748,Heat,MIA,Miami,240:00,0.596,0.426,0.179,0.086,0.4,0.282,0.151,0.322
0021500291,1610612739,Cavaliers,CLE,Cleveland,240:00,0.4,0.282,0.151,0.19,0.596,0.426,0.179,0.222
0021500292,1610612741,Bulls,CHI,Chicago,240:00,0.466,0.213,0.141,0.214,0.472,0.281,0.103,0.268
0021500292,1610612766,Hornets,CHA,Charlotte,240:00,0.472,0.281,0.103,0.232,0.466,0.213,0.141,0.286
0021500293,1610612758,Kings,SAC,Sacramento,240:00,0.52,0.133,0.134,0.245,0.564,0.551,0.177,0.306
0021500293,1610612745,Rockets,HOU,Houston,240:00,0.564,0.551,0.177,0.265,0.52,0.133,0.134,0.321
0021500294,1610612757,Trail Blazers,POR,Portland,240:00,0.571,0.39,0.154,0.182,0.488,0.313,0.147,0.319
0021500294,1610612750,Timberwolves,MIN,Minnesota,240:00,0.488,0.313,0.147,0.277,0.571,0.39,0.154,0.273
0021500295,1610612752,Knicks,NYK,New York,240:00,0.461,0.368,0.154,0.13,0.506,0.27,0.131,0.333
0021500295,1610612749,Bucks,MIL,Milwaukee,240:00,0.506,0.27,0.131,0.271,0.461,0.368,0.154,0.174
0021500296,1610612759,Spurs,SAS,San Antonio,240:00,0.56,0.265,0.155,0.262,0.523,0.256,0.142,0.269
0021500296,1610612738,Celtics,BOS,Boston,240:00,0.523,0.256,0.142,0.212,0.56,0.265,0.155,0.31
0021500297,1610612762,Jazz,UTA,Utah,265:00,0.511,0.402,0.144,0.358,0.495,0.366,0.143,0.321
0021500297,1610612754,Pacers,IND,Indiana,265:00,0.495,0.366,0.143,0.214,0.511,0.402,0.144,0.377
0021500298,1610612753,Magic,ORL,Orlando,240:00,0.478,0.2,0.144,0.283,0.524,0.305,0.144,0.235
0021500298,1610612746,Clippers,LAC,LA,240:00,0.524,0.305,0.144,0.196,0.478,0.2,0.144,0.302
0021500299,1610612756,Suns,PHX,Phoenix,240:00,0.494,0.207,0.187,0.224,0.428,0.267,0.132,0.316
0021500299,1610612763,Grizzlies,MEM,Memphis,240:00,0.428,0.267,0.132,0.263,0.494,0.207,0.187,0.306
0021500300,1610612744,Warriors,GSW,Golden State,240:00,0.593,0.267,0.122,0.208,0.466,0.258,0.129,0.321
0021500300,1610612751,Nets,BKN,Brooklyn,240:00,0.466,0.258,0.129,0.208,0.593,0.267,0.122,0.25
0021500301,1610612747,Lakers,LAL,Los Angeles,240:00,0.431,0.363,0.15,0.151,0.489,0.28,0.163,0.364
0021500301,1610612765,Pistons,DET,Detroit,240:00,0.489,0.28,0.163,0.309,0.431,0.363,0.15,0.17
0021500302,1610612764,Wizards,WAS,Washington,240:00,0.517,0.236,0.071,0.113,0.605,0.355,0.163,0.231
0021500302,1610612742,Mavericks,DAL,Dallas,240:00,0.605,0.355,0.163,0.154,0.517,0.236,0.071,0.151
0021500303,1610612758,Kings,SAC,Sacramento,240:00,0.438,0.341,0.137,0.217,0.442,0.36,0.207,0.4
0021500303,1610612760,Thunder,OKC,Oklahoma City,240:00,0.442,0.36,0.207,0.345,0.438,0.341,0.137,0.283
0021500304,1610612765,Pistons,DET,Detroit,240:00,0.425,0.253,0.127,0.117,0.476,0.417,0.149,0.315
0021500304,1610612766,Hornets,CHA,Charlotte,240:00,0.476,0.417,0.149,0.259,0.425,0.253,0.127,0.2
0021500305,1610612759,Spurs,SAS,San Antonio,240:00,0.645,0.329,0.08,0.219,0.373,0.28,0.142,0.204
0021500305,1610612755,76ers,PHI,Philadelphia,240:00,0.373,0.28,0.142,0.111,0.645,0.329,0.08,0.219
0021500306,1610612764,Wizards,WAS,Washington,240:00,0.549,0.185,0.121,0.245,0.63,0.319,0.185,0.129
0021500306,1610612748,Heat,MIA,Miami,240:00,0.63,0.319,0.185,0.129,0.549,0.185,0.121,0.367
0021500307,1610612752,Knicks,NYK,New York,240:00,0.53,0.107,0.133,0.067,0.53,0.244,0.097,0.156
0021500307,1610612742,Mavericks,DAL,Dallas,240:00,0.53,0.244,0.097,0.156,0.53,0.107,0.133,0.178
0021500308,1610612761,Raptors,TOR,Toronto,240:00,0.52,0.432,0.101,0.186,0.452,0.241,0.162,0.306
0021500308,1610612747,Lakers,LAL,Los Angeles,240:00,0.452,0.241,0.162,0.286,0.52,0.432,0.101,0.186
0021500309,1610612756,Suns,PHX,Phoenix,240:00,0.484,0.185,0.175,0.192,0.489,0.2,0.196,0.412
0021500309,1610612741,Bulls,CHI,Chicago,240:00,0.489,0.2,0.196,0.314,0.484,0.185,0.175,0.346
0021500310,1610612757,Trail Blazers,POR,Portland,240:00,0.435,0.212,0.179,0.278,0.438,0.452,0.18,0.267
0021500310,1610612749,Bucks,MIL,Milwaukee,240:00,0.438,0.452,0.18,0.222,0.435,0.212,0.179,0.315
0021500311,1610612750,Timberwolves,MIN,Minnesota,240:00,0.482,0.427,0.172,0.22,0.488,0.337,0.173,0.3
0021500311,1610612746,Clippers,LAC,LA,240:00,0.488,0.337,0.173,0.26,0.482,0.427,0.172,0.3
0021500312,1610612740,Pelicans,NOP,New Orleans,240:00,0.433,0.2,0.142,0.241,0.568,0.296,0.172,0.25
0021500312,1610612738,Celtics,BOS,Boston,240:00,0.568,0.296,0.172,0.227,0.433,0.2,0.142,0.278
0021500313,1610612757,Trail Blazers,POR,Portland,240:00,0.576,0.203,0.2,0.238,0.563,0.253,0.099,0.205
0021500313,1610612739,Cavaliers,CLE,Cleveland,240:00,0.563,0.253,0.099,0.154,0.576,0.203,0.2,0.405
0021500314,1610612754,Pacers,IND,Indiana,240:00,0.51,0.26,0.144,0.271,0.632,0.158,0.141,0.273
0021500314,1610612744,Warriors,GSW,Golden State,240:00,0.632,0.158,0.141,0.227,0.51,0.26,0.144,0.39
0021500315,1610612745,Rockets,HOU,Houston,240:00,0.567,0.207,0.232,0.217,0.599,0.198,0.24,0.316
0021500315,1610612751,Nets,BKN,Brooklyn,240:00,0.599,0.198,0.24,0.316,0.567,0.207,0.232,0.304
0021500316,1610612760,Thunder,OKC,Oklahoma City,240:00,0.637,0.274,0.125,0.256,0.426,0.272,0.167,0.26
0021500316,1610612763,Grizzlies,MEM,Memphis,240:00,0.426,0.272,0.167,0.22,0.637,0.274,0.125,0.333
0021500317,1610612753,Magic,ORL,Orlando,240:00,0.438,0.114,0.195,0.196,0.375,0.238,0.187,0.25
0021500317,1610612743,Nuggets,DEN,Denver,240:00,0.375,0.238,0.187,0.167,0.438,0.114,0.195,0.275
0021500318,1610612762,Jazz,UTA,Utah,240:00,0.495,0.239,0.127,0.333,0.623,0.312,0.169,0.297
0021500318,1610612758,Kings,SAC,Sacramento,240:00,0.623,0.312,0.169,0.243,0.495,0.239,0.127,0.386
0021500319,1610612741,Bulls,CHI,Chicago,240:00,0.462,0.253,0.173,0.273,0.44,0.304,0.116,0.345
0021500319,1610612738,Celtics,BOS,Boston,240:00,0.44,0.304,0.116,0.236,0.462,0.253,0.173,0.4
0021500320,1610612748,Heat,MIA,Miami,240:00,0.427,0.32,0.186,0.143,0.562,0.21,0.114,0.159
0021500320,1610612766,Hornets,CHA,Charlotte,240:00,0.562,0.21,0.114,0.068,0.427,0.32,0.186,0.204
0021500321,1610612764,Wizards,WAS,Washington,240:00,0.466,0.27,0.169,0.216,0.554,0.301,0.178,0.208
0021500321,1610612745,Rockets,HOU,Houston,240:00,0.554,0.301,0.178,0.125,0.466,0.27,0.169,0.255
0021500322,1610612763,Grizzlies,MEM,Memphis,240:00,0.489,0.148,0.179,0.32,0.471,0.172,0.139,0.283
0021500322,1610612765,Pistons,DET,Detroit,240:00,0.471,0.172,0.139,0.245,0.489,0.148,0.179,0.4
0021500323,1610612761,Raptors,TOR,Toronto,240:00,0.602,0.344,0.232,0.138,0.493,0.316,0.188,0.289
0021500323,1610612759,Spurs,SAS,San Antonio,240:00,0.493,0.316,0.188,0.289,0.602,0.344,0.232,0.172
0021500324,1610612749,Bucks,MIL,Milwaukee,240:00,0.478,0.133,0.12,0.137,0.543,0.444,0.142,0.292
0021500324,1610612746,Clippers,LAC,LA,240:00,0.543,0.444,0.142,0.25,0.478,0.133,0.12,0.196
0021500325,1610612750,Timberwolves,MIN,Minnesota,265:00,0.532,0.333,0.139,0.269,0.565,0.29,0.086,0.217
0021500325,1610612747,Lakers,LAL,Los Angeles,265:00,0.565,0.29,0.086,0.196,0.532,0.333,0.139,0.365
0021500326,1610612756,Suns,PHX,Phoenix,240:00,0.55,0.338,0.182,0.25,0.541,0.188,0.155,0.25
0021500326,1610612753,Magic,ORL,Orlando,240:00,0.541,0.188,0.155,0.104,0.55,0.338,0.182,0.318
0021500327,1610612762,Jazz,UTA,Utah,240:00,0.544,0.288,0.165,0.205,0.449,0.346,0.117,0.167
0021500327,1610612752,Knicks,NYK,New York,240:00,0.449,0.346,0.117,0.13,0.544,0.288,0.165,0.318
0021500328,1610612742,Mavericks,DAL,Dallas,240:00,0.395,0.19,0.092,0.313,0.519,0.222,0.153,0.244
0021500328,1610612737,Hawks,ATL,Atlanta,240:00,0.519,0.222,0.153,0.133,0.395,0.19,0.092,0.344
0021500329,1610612755,76ers,PHI,Philadelphia,240:00,0.414,0.253,0.116,0.236,0.541,0.365,0.198,0.308
0021500329,1610612751,Nets,BKN,Brooklyn,240:00,0.541,0.365,0.198,0.231,0.414,0.253,0.116,0.309
0021500330,1610612746,Clippers,LAC,LA,240:00,0.398,0.136,0.142,0.254,0.397,0.184,0.12,0.286
0021500330,1610612741,Bulls,CHI,Chicago,240:00,0.397,0.184,0.12,0.232,0.398,0.136,0.142,0.288
0021500331,1610612760,Thunder,OKC,Oklahoma City,240:00,0.544,0.325,0.147,0.227,0.513,0.295,0.107,0.102
0021500331,1610612737,Hawks,ATL,Atlanta,240:00,0.513,0.295,0.107,0.102,0.544,0.325,0.147,0.318
0021500332,1610612758,Kings,SAC,Sacramento,240:00,0.468,0.172,0.118,0.189,0.452,0.337,0.188,0.308
0021500332,1610612752,Knicks,NYK,New York,240:00,0.452,0.337,0.188,0.25,0.468,0.172,0.118,0.208
0021500333,1610612748,Heat,MIA,Miami,240:00,0.463,0.16,0.194,0.167,0.453,0.233,0.12,0.176
0021500333,1610612754,Pacers,IND,Indiana,240:00,0.453,0.233,0.12,0.137,0.463,0.16,0.194,0.188
0021500334,1610612753,Magic,ORL,Orlando,240:00,0.431,0.278,0.211,0.128,0.646,0.375,0.202,0.306
0021500334,1610612739,Cavaliers,CLE,Cleveland,240:00,0.646,0.375,0.202,0.25,0.431,0.278,0.211,0.191
0021500335,1610612755,76ers,PHI,Philadelphia,240:00,0.488,0.3,0.213,0.277,0.516,0.172,0.144,0.365
0021500335,1610612765,Pistons,DET,Detroit,240:00,0.516,0.172,0.144,0.327,0.488,0.3,0.213,0.319
0021500336,1610612744,Warriors,GSW,Golden State,290:00,0.435,0.364,0.144,0.25,0.482,0.14,0.127,0.221
0021500336,1610612738,Celtics,BOS,Boston,290:00,0.482,0.14,0.127,0.162,0.435,0.364,0.144,0.324
0021500337,1610612761,Raptors,TOR,Toronto,240:00,0.536,0.329,0.189,0.175,0.438,0.2,0.163,0.28
0021500337,1610612749,Bucks,MIL,Milwaukee,240:00,0.438,0.2,0.163,0.2,0.536,0.329,0.189,0.225
0021500338,1610612763,Grizzlies,MEM,Memphis,240:00,0.444,0.463,0.123,0.212,0.615,0.385,0.16,0.268
0021500338,1610612766,Hornets,CHA,Charlotte,240:00,0.615,0.385,0.16,0.171,0.444,0.463,0.123,0.269
0021500339,1610612764,Wizards,WAS,Washington,240:00,0.575,0.263,0.117,0.136,0.595,0.228,0.167,0.238
0021500339,1610612740,Pelicans,NOP,New Orleans,240:00,0.595,0.228,0.167,0.167,0.575,0.263,0.117,0.182
0021500340,1610612750,Timberwolves,MIN,Minnesota,265:00,0.477,0.333,0.098,0.157,0.506,0.384,0.115,0.25
0021500340,1610612743,Nuggets,DEN,Denver,265:00,0.506,0.384,0.115,0.154,0.477,0.333,0.098,0.157
0021500341,1610612762,Jazz,UTA,Utah,240:00,0.474,0.308,0.124,0.224,0.506,0.203,0.148,0.279
0021500341,1610612760,Thunder,OKC,Oklahoma City,240:00,0.506,0.203,0.148,0.256,0.474,0.308,0.124,0.265
0021500342,1610612759,Spurs,SAS,San Antonio,240:00,0.573,0.305,0.137,0.256,0.46,0.114,0.161,0.264
0021500342,1610612747,Lakers,LAL,Los Angeles,240:00,0.46,0.114,0.161,0.17,0.573,0.305,0.137,0.279
0021500343,1610612757,Trail Blazers,POR,Portland,240:00,0.531,0.073,0.124,0.264,0.512,0.217,0.126,0.235
0021500343,1610612756,Suns,PHX,Phoenix,240:00,0.512,0.217,0.126,0.157,0.531,0.073,0.124,0.377
0021500344,1610612746,Clippers,LAC,LA,240:00,0.547,0.209,0.121,0.149,0.475,0.38,0.175,0.283
0021500344,1610612751,Nets,BKN,Brooklyn,240:00,0.475,0.38,0.175,0.261,0.547,0.209,0.121,0.234
0021500345,1610612766,Hornets,CHA,Charlotte,240:00,0.472,0.114,0.114,0.135,0.464,0.104,0.049,0.158
0021500345,1610612738,Celtics,BOS,Boston,240:00,0.464,0.104,0.049,0.053,0.472,0.114,0.114,0.173
0021500346,1610612754,Pacers,IND,Indiana,240:00,0.518,0.22,0.159,0.109,0.572,0.211,0.137,0.326
0021500346,1610612765,Pistons,DET,Detroit,240:00,0.572,0.211,0.137,0.217,0.518,0.22,0.159,0.174
0021500347,1610612759,Spurs,SAS,San Antonio,240:00,0.554,0.297,0.228,0.158,0.406,0.2,0.175,0.151
0021500347,1610612737,Hawks,ATL,Atlanta,240:00,0.406,0.2,0.175,0.132,0.554,0.297,0.228,0.289
0021500348,1610612740,Pelicans,NOP,New Orleans,240:00,0.483,0.124,0.11,0.098,0.474,0.372,0.143,0.229
0021500348,1610612741,Bulls,CHI,Chicago,240:00,0.474,0.372,0.143,0.146,0.483,0.124,0.11,0.157
0021500349,1610612747,Lakers,LAL,Los Angeles,240:00,0.455,0.227,0.189,0.2,0.606,0.311,0.155,0.34
0021500349,1610612745,Rockets,HOU,Houston,240:00,0.606,0.311,0.155,0.319,0.455,0.227,0.189,0.255
0021500350,1610612764,Wizards,WAS,Washington,240:00,0.6,0.176,0.129,0.093,0.506,0.27,0.128,0.288
0021500350,1610612742,Mavericks,DAL,Dallas,240:00,0.506,0.27,0.128,0.212,0.6,0.176,0.129,0.14
0021500351,1610612749,Bucks,MIL,Milwaukee,240:00,0.522,0.2,0.174,0.163,0.438,0.281,0.167,0.286
0021500351,1610612744,Warriors,GSW,Golden State,240:00,0.438,0.281,0.167,0.268,0.522,0.2,0.174,0.306
0021500352,1610612757,Trail Blazers,POR,Portland,240:00,0.494,0.326,0.084,0.275,0.58,0.373,0.12,0.243
0021500352,1610612752,Knicks,NYK,New York,240:00,0.58,0.373,0.12,0.189,0.494,0.326,0.084,0.392
0021500353,1610612756,Suns,PHX,Phoenix,240:00,0.506,0.276,0.141,0.24,0.507,0.466,0.24,0.341
0021500353,1610612750,Timberwolves,MIN,Minnesota,240:00,0.507,0.466,0.24,0.205,0.506,0.276,0.141,0.3
0021500354,1610612748,Heat,MIA,Miami,240:00,0.526,0.299,0.121,0.163,0.565,0.182,0.152,0.282
0021500354,1610612763,Grizzlies,MEM,Memphis,240:00,0.565,0.182,0.152,0.128,0.526,0.299,0.121,0.302
0021500355,1610612761,Raptors,TOR,Toronto,240:00,0.455,0.436,0.105,0.157,0.393,0.167,0.226,0.316
0021500355,1610612755,76ers,PHI,Philadelphia,240:00,0.393,0.167,0.226,0.263,0.455,0.436,0.105,0.216
0021500356,1610612762,Jazz,UTA,Utah,265:00,0.457,0.213,0.13,0.276,0.487,0.38,0.106,0.217
0021500356,1610612760,Thunder,OKC,Oklahoma City,265:00,0.487,0.38,0.106,0.174,0.457,0.213,0.13,0.379
0021500357,1610612761,Raptors,TOR,Toronto,240:00,0.43,0.329,0.218,0.288,0.535,0.186,0.144,0.289
0021500357,1610612754,Pacers,IND,Indiana,240:00,0.535,0.186,0.144,0.222,0.43,0.329,0.218,0.327
0021500358,1610612753,Magic,ORL,Orlando,240:00,0.599,0.263,0.171,0.175,0.431,0.2,0.187,0.216
0021500358,1610612751,Nets,BKN,Brooklyn,240:00,0.431,0.2,0.187,0.176,0.599,0.263,0.171,0.2
0021500359,1610612746,Clippers,LAC,LA,265:00,0.485,0.155,0.097,0.185,0.449,0.348,0.178,0.429
0021500359,1610612765,Pistons,DET,Detroit,265:00,0.449,0.348,0.178,0.268,0.485,0.155,0.097,0.222
0021500360,1610612748,Heat,MIA,Miami,240:00,0.489,0.169,0.183,0.3,0.44,0.179,0.143,0.212
0021500360,1610612737,Hawks,ATL,Atlanta,240:00,0.44,0.179,0.143,0.135,0.489,0.169,0.183,0.36
0021500361,1610612755,76ers,PHI,Philadelphia,240:00,0.473,0.141,0.11,0.164,0.553,0.306,0.139,0.318
0021500361,1610612741,Bulls,CHI,Chicago,240:00,0.553,0.306,0.139,0.227,0.473,0.141,0.11,0.218
0021500362,1610612764,Wizards,WAS,Washington,240:00,0.483,0.233,0.142,0.192,0.628,0.192,0.178,0.206
0021500362,1610612763,Grizzlies,MEM,Memphis,240:00,0.628,0.192,0.178,0.176,0.483,0.233,0.142,0.288
0021500363,1610612756,Suns,PHX,Phoenix,240:00,0.469,0.338,0.175,0.235,0.571,0.273,0.165,0.14
0021500363,1610612742,Mavericks,DAL,Dallas,240:00,0.571,0.273,0.165,0.116,0.469,0.338,0.175,0.294
0021500364,1610612762,Jazz,UTA,Utah,240:00,0.424,0.215,0.131,0.14,0.62,0.36,0.124,0.286
0021500364,1610612759,Spurs,SAS,San Antonio,240:00,0.62,0.36,0.124,0.257,0.424,0.215,0.131,0.2
0021500365,1610612745,Rockets,HOU,Houston,240:00,0.575,0.126,0.112,0.106,0.561,0.305,0.188,0.45
0021500365,1610612743,Nuggets,DEN,Denver,240:00,0.561,0.305,0.188,0.375,0.575,0.126,0.112,0.17
0021500366,1610612757,Trail Blazers,POR,Portland,240:00,0.512,0.358,0.152,0.204,0.488,0.329,0.11,0.163
0021500366,1610612740,Pelicans,NOP,New Orleans,240:00,0.488,0.329,0.11,0.102,0.512,0.358,0.152,0.224
